image_name,image_path,perc_0,perc_1,perc_2,perc_3
NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-14118_top-57453_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b16addda5f83987d621d_left-14118_top-57453_bottom-57749_right-14398.png,0,0,1,0
NP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b10cddda5f83987d087d_left-14118_top-57453_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b10cddda5f83987d087d_left-14118_top-57453_bottom-57749_right-14398.png,0,0,1,0
NP.18_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b168ddda5f83987d5faa_left-47821_top-20990_bottom-21257_right-48111,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b168ddda5f83987d5faa_left-47821_top-20990_bottom-21257_right-48111.png,1,0,0,0
NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-44221_top-19966_bottom-20243_right-44532,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-44221_top-19966_bottom-20243_right-44532.png,1,0,1,0
SP.3_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b156ddda5f83987d5549_left-9097_top-55759_bottom-56037_right-9369,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.3_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b156ddda5f83987d5549_left-9097_top-55759_bottom-56037_right-9369.png,0,0,1,0
NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9067_top-55759_bottom-56022_right-9369,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b12dddda5f83987d26b8_left-9067_top-55759_bottom-56022_right-9369.png,0,0,1,0
SP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b161ddda5f83987d5acf_left-44213_top-25843_bottom-26111_right-44507,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b161ddda5f83987d5acf_left-44213_top-25843_bottom-26111_right-44507.png,1,0,0,0
JP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b172ddda5f83987d6893_left-16915_top-55936_bottom-56212_right-17217,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b172ddda5f83987d6893_left-16915_top-55936_bottom-56212_right-17217.png,0,0,1,0
SP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b159ddda5f83987d57f9_left-14118_top-57453_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/SP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b159ddda5f83987d57f9_left-14118_top-57453_bottom-57749_right-14398.png,0,0,1,0
JP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b172ddda5f83987d6893_left-17447_top-58232_bottom-58521_right-17746,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b172ddda5f83987d6893_left-17447_top-58232_bottom-58521_right-17746.png,0,0,1,0
NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-47826_top-20990_bottom-21257_right-48145,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-47826_top-20990_bottom-21257_right-48145.png,1,0,0,0
NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-47279_top-24550_bottom-24836_right-47572,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-47279_top-24550_bottom-24836_right-47572.png,0,0,1,0
NP.12_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b13addda5f83987d33ea_left-44231_top-25854_bottom-26111_right-44507,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b13addda5f83987d33ea_left-44231_top-25854_bottom-26111_right-44507.png,0,0,1,0
NP.15_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b154ddda5f83987d538a_left-27782_top-69653_bottom-69951_right-28079,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-E2-A14N-01Z-00-DX1_id-5e83b154ddda5f83987d538a_left-27782_top-69653_bottom-69951_right-28079.png,0,0,0,0
NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-47815_top-20967_bottom-21264_right-48125,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1a6ddda5f83987d9725_left-47815_top-20967_bottom-21264_right-48125.png,0,0,1,0
NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-8317_top-54469_bottom-54745_right-8611,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-8317_top-54469_bottom-54745_right-8611.png,0,1,0,0
NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-14118_top-57450_bottom-57749_right-14398,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b120ddda5f83987d1a41_left-14118_top-57450_bottom-57749_right-14398.png,0,0,1,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65387_top-13097_bottom-13360_right-65660,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65387_top-13097_bottom-13360_right-65660.png,0,1,0,0
NP.23_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b193ddda5f83987d853e_left-56338_top-26127_bottom-26383_right-56629,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b193ddda5f83987d853e_left-56338_top-26127_bottom-26383_right-56629.png,0,0,0,0
NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-13347_top-57472_bottom-57729_right-13615,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b19bddda5f83987d8b25_left-13347_top-57472_bottom-57729_right-13615.png,0,0,1,0
NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65137_top-12830_bottom-13115_right-65410,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65137_top-12830_bottom-13115_right-65410.png,0,1,0,0
NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-56338_top-26127_bottom-26396_right-56595,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b138ddda5f83987d31d8_left-56338_top-26127_bottom-26396_right-56595.png,0,0,0,0
NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-8073_top-56003_bottom-56294_right-8355,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b13eddda5f83987d37fb_left-8073_top-56003_bottom-56294_right-8355.png,1,0,1,0
NP.22_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b18bddda5f83987d7f6f_left-58327_top-26875_bottom-27182_right-58656,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b18bddda5f83987d7f6f_left-58327_top-26875_bottom-27182_right-58656.png,0,0,1,0
JP.1_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b174ddda5f83987d6a61_left-56825_top-27407_bottom-27664_right-57107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b174ddda5f83987d6a61_left-56825_top-27407_bottom-27664_right-57107.png,0,0,0,0
NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-46538_top-26363_bottom-26632_right-46814,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-46538_top-26363_bottom-26632_right-46814.png,0,0,0,0
NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-44487_top-19197_bottom-19461_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.1_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b109ddda5f83987d0648_left-44487_top-19197_bottom-19461_right-44755.png,0,0,1,0
JP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b17dddda5f83987d74f9_left-47274_top-24556_bottom-24839_right-47584,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.2_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b17dddda5f83987d74f9_left-47274_top-24556_bottom-24839_right-47584.png,0,0,1,0
JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-45746_top-22245_bottom-22534_right-46064,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b19eddda5f83987d8fe5_left-45746_top-22245_bottom-22534_right-46064.png,1,0,0,0
NP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b11dddda5f83987d17c0_left-8822_top-57293_bottom-57602_right-9107,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b11dddda5f83987d17c0_left-8822_top-57293_bottom-57602_right-9107.png,0,1,0,0
NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-9342_top-55735_bottom-56050_right-9633,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.18_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b166ddda5f83987d5e2f_left-9342_top-55735_bottom-56050_right-9633.png,0,0,1,0
JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-8820_top-57298_bottom-57583_right-9125,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-8820_top-57298_bottom-57583_right-9125.png,0,0,0,1
JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-8319_top-54471_bottom-54762_right-8611,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.6_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b19dddda5f83987d8de8_left-8319_top-54471_bottom-54762_right-8611.png,0,1,0,1
NP.29_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1b2ddda5f83987da411_left-48325_top-20972_bottom-21261_right-48602,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.29_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b1b2ddda5f83987da411_left-48325_top-20972_bottom-21261_right-48602.png,1,0,0,0
NP.12_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b13eddda5f83987d3772_left-59118_top-27895_bottom-28176_right-59421,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b13eddda5f83987d3772_left-59118_top-27895_bottom-28176_right-59421.png,0,0,1,0
NP.14_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b148ddda5f83987d4367_left-13340_top-57444_bottom-57738_right-13618,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b148ddda5f83987d4367_left-13340_top-57444_bottom-57738_right-13618.png,1,0,1,0
NP.12_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b13cddda5f83987d363a_left-12079_top-57471_bottom-57729_right-12348,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.12_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b13cddda5f83987d363a_left-12079_top-57471_bottom-57729_right-12348.png,0,0,0,0
JP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b174ddda5f83987d6ae1_left-8325_top-57028_bottom-57311_right-8600,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.5_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b174ddda5f83987d6ae1_left-8325_top-57028_bottom-57311_right-8600.png,0,1,0,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65125_top-14600_bottom-14921_right-65417,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65125_top-14600_bottom-14921_right-65417.png,0,0,1,0
NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-45244_top-22508_bottom-22787_right-45541,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.10_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12fddda5f83987d285f_left-45244_top-22508_bottom-22787_right-45541.png,0,1,1,0
NP.26_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b19addda5f83987d8a69_left-17044_top-29867_bottom-30127_right-17315,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.26_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b19addda5f83987d8a69_left-17044_top-29867_bottom-30127_right-17315.png,0,1,0,0
NP.6_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b121ddda5f83987d1b6c_left-58364_top-26895_bottom-27151_right-58643,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.6_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b121ddda5f83987d1b6c_left-58364_top-26895_bottom-27151_right-58643.png,0,0,1,0
NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-44470_top-25082_bottom-25383_right-44755,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-44470_top-25082_bottom-25383_right-44755.png,0,0,1,0
NP.23_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b18fddda5f83987d815c_left-44472_top-23519_bottom-23826_right-44773,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b18fddda5f83987d815c_left-44472_top-23519_bottom-23826_right-44773.png,0,1,0,1
NP.14_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b148ddda5f83987d42a6_left-16798_top-29851_bottom-30137_right-17060,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b148ddda5f83987d42a6_left-16798_top-29851_bottom-30137_right-17060.png,0,0,1,0
NP.15_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b155ddda5f83987d54af_left-59140_top-27916_bottom-28176_right-59422,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b155ddda5f83987d54af_left-59140_top-27916_bottom-28176_right-59422.png,0,0,1,0
NP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b119ddda5f83987d136c_left-46523_top-26297_bottom-26638_right-46813,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.5_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b119ddda5f83987d136c_left-46523_top-26297_bottom-26638_right-46813.png,1,0,1,0
JP.2_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b17fddda5f83987d770f_left-14861_top-57188_bottom-57503_right-15152,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.2_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b17fddda5f83987d770f_left-14861_top-57188_bottom-57503_right-15152.png,0,0,1,0
NP.22_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b187ddda5f83987d7b19_left-47816_top-20990_bottom-21268_right-48111,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.22_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b187ddda5f83987d7b19_left-47816_top-20990_bottom-21268_right-48111.png,1,0,0,0
NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65389_top-12827_bottom-13102_right-65665,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b14eddda5f83987d4ac8_left-65389_top-12827_bottom-13102_right-65665.png,0,1,0,0
NP.13_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b144ddda5f83987d3dab_left-57092_top-27144_bottom-27408_right-57372,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-E2-A158-01Z-00-DX1_id-5e83b144ddda5f83987d3dab_left-57092_top-27144_bottom-27408_right-57372.png,0,0,1,0
NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-14877_top-56432_bottom-56715_right-15177,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.3_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b113ddda5f83987d0f2f_left-14877_top-56432_bottom-56715_right-15177.png,0,0,1,0
NP.14_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b148ddda5f83987d42a6_left-16008_top-30363_bottom-30651_right-16305,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b148ddda5f83987d42a6_left-16008_top-30363_bottom-30651_right-16305.png,0,0,1,0
NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-11565_top-57984_bottom-58246_right-11850,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b142ddda5f83987d3c11_left-11565_top-57984_bottom-58246_right-11850.png,0,0,0,0
NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-14871_top-57171_bottom-57503_right-15177,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.23_#_E_#_TCGA-C8-A12V-01Z-00-DX1_id-5e83b191ddda5f83987d83b3_left-14871_top-57171_bottom-57503_right-15177.png,0,0,1,0
NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-44227_top-19966_bottom-20247_right-44516,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b125ddda5f83987d1d57_left-44227_top-19966_bottom-20247_right-44516.png,1,0,1,0
JP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b16eddda5f83987d646e_left-8063_top-57003_bottom-57318_right-8334,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/JP.1_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b16eddda5f83987d646e_left-8063_top-57003_bottom-57318_right-8334.png,1,1,0,0
NP.11_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b133ddda5f83987d2d1d_left-8821_top-57293_bottom-57568_right-9110,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b133ddda5f83987d2d1d_left-8821_top-57293_bottom-57568_right-9110.png,0,1,0,0
NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-47295_top-21490_bottom-21759_right-47603,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.13_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b140ddda5f83987d3979_left-47295_top-21490_bottom-21759_right-47603.png,1,0,0,0
NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-9067_top-55729_bottom-56058_right-9369,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.28_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b1a4ddda5f83987d9546_left-9067_top-55729_bottom-56058_right-9369.png,0,0,1,0
NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-48319_top-20975_bottom-21262_right-48616,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b14dddda5f83987d49b2_left-48319_top-20975_bottom-21262_right-48616.png,1,0,0,0
NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65385_top-13094_bottom-13360_right-65660,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-65385_top-13094_bottom-13360_right-65660.png,0,1,0,0
NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44497_top-23546_bottom-23826_right-44769,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.9_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b12addda5f83987d232f_left-44497_top-23546_bottom-23826_right-44769.png,0,1,0,0
NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-44489_top-23550_bottom-23822_right-44764,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.14_#_E_#_TCGA-A7-A0DA-01Z-00-DX1_id-5e83b146ddda5f83987d4040_left-44489_top-23550_bottom-23822_right-44764.png,1,0,1,0
NP.15_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b14cddda5f83987d4853_left-8077_top-55487_bottom-55791_right-8355,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.15_#_E_#_TCGA-A1-A0SP-01Z-00-DX1_id-5e83b14cddda5f83987d4853_left-8077_top-55487_bottom-55791_right-8355.png,0,1,0,0
NP.11_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b136ddda5f83987d2ff9_left-16035_top-30333_bottom-30647_right-16318,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.11_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b136ddda5f83987d2ff9_left-16035_top-30333_bottom-30647_right-16318.png,0,0,1,0
NP.8_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b126ddda5f83987d1f34_left-16525_top-31131_bottom-31421_right-16831,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.8_#_E_#_TCGA-AR-A1AR-01Z-00-DX1_id-5e83b126ddda5f83987d1f34_left-16525_top-31131_bottom-31421_right-16831.png,0,0,1,0
NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-66387_top-14856_bottom-15171_right-66697,/Users/mraoaakash/Documents/research/research-personal/threshfinder/data/nucls/processed/images/NP.30_#_E_#_TCGA-AQ-A04J-01Z-00-DX1_id-5e83b1acddda5f83987d9cd0_left-66387_top-14856_bottom-15171_right-66697.png,0,0,1,0
